"","year","period","value_earnings","industry_text"
"4251",2004,"04",87995,"Private service-providing"
"4252",2004,"05",88199,"Private service-providing"
"4253",2004,"06",88307,"Private service-providing"
"4254",2004,"07",88342,"Private service-providing"
"4255",2004,"08",88367,"Private service-providing"
"4256",2004,"09",88501,"Private service-providing"
"4257",2004,"10",88787,"Private service-providing"
"4258",2004,"11",88814,"Private service-providing"
"4259",2004,"12",88926,"Private service-providing"
"4260",2005,"01",89081,"Private service-providing"
"4261",2005,"02",89252,"Private service-providing"
"4262",2005,"03",89350,"Private service-providing"
"4263",2005,"04",89628,"Private service-providing"
"4264",2005,"05",89737,"Private service-providing"
"4265",2005,"06",89994,"Private service-providing"
"4266",2005,"07",90234,"Private service-providing"
"4267",2005,"08",90407,"Private service-providing"
"4268",2005,"09",90495,"Private service-providing"
"4269",2005,"10",90534,"Private service-providing"
"4270",2005,"11",90777,"Private service-providing"
"4271",2005,"12",90894,"Private service-providing"
"4272",2006,"01",91115,"Private service-providing"
"4273",2006,"02",91324,"Private service-providing"
"4274",2006,"03",91572,"Private service-providing"
"4275",2006,"04",91655,"Private service-providing"
"4276",2006,"05",91721,"Private service-providing"
"4277",2006,"06",91805,"Private service-providing"
"4278",2006,"07",91957,"Private service-providing"
"4279",2006,"08",92111,"Private service-providing"
"4280",2006,"09",92224,"Private service-providing"
"4281",2006,"10",92328,"Private service-providing"
"4282",2006,"11",92572,"Private service-providing"
"4283",2006,"12",92756,"Private service-providing"
"4284",2007,"01",92943,"Private service-providing"
"4285",2007,"02",93093,"Private service-providing"
"4286",2007,"03",93253,"Private service-providing"
"4287",2007,"04",93317,"Private service-providing"
"4288",2007,"05",93477,"Private service-providing"
"4289",2007,"06",93539,"Private service-providing"
"4290",2007,"07",93590,"Private service-providing"
"4291",2007,"08",93624,"Private service-providing"
"4292",2007,"09",93723,"Private service-providing"
"4293",2007,"10",93821,"Private service-providing"
"4294",2007,"11",93935,"Private service-providing"
"4295",2007,"12",94040,"Private service-providing"
"4296",2008,"01",94068,"Private service-providing"
"4297",2008,"02",94010,"Private service-providing"
"4298",2008,"03",94012,"Private service-providing"
"4299",2008,"04",93904,"Private service-providing"
"4300",2008,"05",93776,"Private service-providing"
"4301",2008,"06",93687,"Private service-providing"
"4302",2008,"07",93563,"Private service-providing"
"4303",2008,"08",93396,"Private service-providing"
"4304",2008,"09",93115,"Private service-providing"
"4305",2008,"10",92828,"Private service-providing"
"4306",2008,"11",92362,"Private service-providing"
"4307",2008,"12",91961,"Private service-providing"
"4308",2009,"01",91587,"Private service-providing"
"4309",2009,"02",91161,"Private service-providing"
"4310",2009,"03",90725,"Private service-providing"
"4311",2009,"04",90246,"Private service-providing"
"4312",2009,"05",90203,"Private service-providing"
"4313",2009,"06",90010,"Private service-providing"
"4314",2009,"07",89869,"Private service-providing"
"4315",2009,"08",89797,"Private service-providing"
"4316",2009,"09",89750,"Private service-providing"
"4317",2009,"10",89606,"Private service-providing"
"4318",2009,"11",89655,"Private service-providing"
"4319",2009,"12",89514,"Private service-providing"
"4320",2010,"01",89592,"Private service-providing"
"4321",2010,"02",89595,"Private service-providing"
"4322",2010,"03",89689,"Private service-providing"
"4323",2010,"04",89812,"Private service-providing"
"4324",2010,"05",89912,"Private service-providing"
"4325",2010,"06",90008,"Private service-providing"
"4326",2010,"07",90081,"Private service-providing"
"4327",2010,"08",90209,"Private service-providing"
"4328",2010,"09",90323,"Private service-providing"
"4329",2010,"10",90527,"Private service-providing"
"4330",2010,"11",90636,"Private service-providing"
"4331",2010,"12",90760,"Private service-providing"
"4332",2011,"01",90799,"Private service-providing"
"4333",2011,"02",90994,"Private service-providing"
"4334",2011,"03",91190,"Private service-providing"
"4335",2011,"04",91461,"Private service-providing"
"4336",2011,"05",91567,"Private service-providing"
"4337",2011,"06",91730,"Private service-providing"
"4338",2011,"07",91856,"Private service-providing"
"4339",2011,"08",91988,"Private service-providing"
"4340",2011,"09",92208,"Private service-providing"
"4341",2011,"10",92376,"Private service-providing"
"4342",2011,"11",92536,"Private service-providing"
"4343",2011,"12",92698,"Private service-providing"
"4344",2012,"01",93000,"Private service-providing"
"4345",2012,"02",93231,"Private service-providing"
"4346",2012,"03",93437,"Private service-providing"
"4347",2012,"04",93519,"Private service-providing"
"4348",2012,"05",93637,"Private service-providing"
"4349",2012,"06",93666,"Private service-providing"
"4350",2012,"07",93799,"Private service-providing"
"4351",2012,"08",93956,"Private service-providing"
"4352",2012,"09",94132,"Private service-providing"
"4353",2012,"10",94302,"Private service-providing"
"4354",2012,"11",94473,"Private service-providing"
"4355",2012,"12",94653,"Private service-providing"
"4356",2013,"01",94814,"Private service-providing"
"4357",2013,"02",95022,"Private service-providing"
"4358",2013,"03",95150,"Private service-providing"
"4359",2013,"04",95349,"Private service-providing"
"4360",2013,"05",95538,"Private service-providing"
"4361",2013,"06",95710,"Private service-providing"
"4362",2013,"07",95866,"Private service-providing"
"4363",2013,"08",96041,"Private service-providing"
"4364",2013,"09",96170,"Private service-providing"
"4365",2013,"10",96353,"Private service-providing"
"4366",2013,"11",96550,"Private service-providing"
"4367",2013,"12",96672,"Private service-providing"
"4368",2014,"01",96797,"Private service-providing"
"4369",2014,"02",96901,"Private service-providing"
"4370",2014,"03",97098,"Private service-providing"
"4371",2014,"04",97336,"Private service-providing"
"4372",2014,"05",97537,"Private service-providing"
"4373",2014,"06",97747,"Private service-providing"
"4374",2014,"07",97904,"Private service-providing"
"4375",2014,"08",98086,"Private service-providing"
"4376",2014,"09",98298,"Private service-providing"
"4377",2014,"10",98482,"Private service-providing"
"4378",2014,"11",98721,"Private service-providing"
"4379",2014,"12",98949,"Private service-providing"
"4380",2015,"01",99108,"Private service-providing"
"4381",2015,"02",99324,"Private service-providing"
"4382",2015,"03",99435,"Private service-providing"
"4383",2015,"04",99636,"Private service-providing"
"4384",2015,"05",99933,"Private service-providing"
"4385",2015,"06",100093,"Private service-providing"
"4386",2015,"07",100325,"Private service-providing"
"4387",2015,"08",100437,"Private service-providing"
"4388",2015,"09",100600,"Private service-providing"
"4389",2015,"10",100851,"Private service-providing"
"4390",2015,"11",101032,"Private service-providing"
"4391",2015,"12",101262,"Private service-providing"
"4392",2016,"01",101322,"Private service-providing"
"4393",2016,"02",101561,"Private service-providing"
"4394",2016,"03",101766,"Private service-providing"
"4395",2016,"04",101935,"Private service-providing"
"4396",2016,"05",102005,"Private service-providing"
"4397",2016,"06",102265,"Private service-providing"
"4398",2016,"07",102470,"Private service-providing"
"4399",2016,"08",102647,"Private service-providing"
"4400",2016,"09",102851,"Private service-providing"
"4401",2016,"10",102980,"Private service-providing"
"4402",2016,"11",103114,"Private service-providing"
"4403",2016,"12",103309,"Private service-providing"
"4404",2017,"01",103460,"Private service-providing"
"4405",2017,"02",103568,"Private service-providing"
"4406",2017,"03",103655,"Private service-providing"
"4407",2017,"04",103826,"Private service-providing"
"4408",2017,"05",103957,"Private service-providing"
"4409",2017,"06",104116,"Private service-providing"
"4410",2017,"07",104312,"Private service-providing"
"4411",2017,"08",104419,"Private service-providing"
"4412",2017,"09",104402,"Private service-providing"
"4413",2017,"10",104621,"Private service-providing"
"4414",2017,"11",104755,"Private service-providing"
"4415",2017,"12",104844,"Private service-providing"
"4416",2018,"01",104946,"Private service-providing"
"4417",2018,"02",105178,"Private service-providing"
"4418",2018,"03",105320,"Private service-providing"
"4419",2018,"04",105400,"Private service-providing"
"4420",2018,"05",105590,"Private service-providing"
"4421",2018,"06",105731,"Private service-providing"
"4422",2018,"07",105823,"Private service-providing"
"4423",2018,"08",105987,"Private service-providing"
"4424",2018,"09",106025,"Private service-providing"
"4425",2018,"10",106180,"Private service-providing"
"4426",2018,"11",106300,"Private service-providing"
"4427",2018,"12",106422,"Private service-providing"
"4428",2019,"01",106605,"Private service-providing"
"4429",2019,"02",106628,"Private service-providing"
"4430",2019,"03",106743,"Private service-providing"
"4431",2019,"04",106900,"Private service-providing"
"4432",2019,"05",106976,"Private service-providing"
"4433",2019,"06",107130,"Private service-providing"
"4434",2019,"07",107281,"Private service-providing"
"4435",2019,"08",107436,"Private service-providing"
"4436",2019,"09",107612,"Private service-providing"
"4437",2019,"10",107822,"Private service-providing"
"4438",2019,"11",108024,"Private service-providing"
"4439",2019,"12",108183,"Private service-providing"
"4440",2020,"01",108349,"Private service-providing"
"4441",2020,"02",108513,"Private service-providing"
"4442",2020,"03",107276,"Private service-providing"
"4443",2020,"04",89829,"Private service-providing"
"4444",2020,"05",92389,"Private service-providing"
"4445",2020,"06",96611,"Private service-providing"
"4446",2020,"07",98034,"Private service-providing"
"4447",2000,"01",5145,"Other services"
"4448",2000,"02",5154,"Other services"
"4449",2000,"03",5160,"Other services"
"4450",2000,"04",5159,"Other services"
"4451",2000,"05",5154,"Other services"
"4452",2000,"06",5161,"Other services"
"4453",2000,"07",5162,"Other services"
"4454",2000,"08",5169,"Other services"
"4455",2000,"09",5182,"Other services"
"4456",2000,"10",5187,"Other services"
"4457",2000,"11",5191,"Other services"
"4458",2000,"12",5196,"Other services"
"4459",2001,"01",5204,"Other services"
"4460",2001,"02",5198,"Other services"
"4461",2001,"03",5201,"Other services"
"4462",2001,"04",5219,"Other services"
"4463",2001,"05",5238,"Other services"
"4464",2001,"06",5250,"Other services"
"4465",2001,"07",5268,"Other services"
"4466",2001,"08",5279,"Other services"
"4467",2001,"09",5293,"Other services"
"4468",2001,"10",5298,"Other services"
"4469",2001,"11",5314,"Other services"
"4470",2001,"12",5333,"Other services"
"4471",2002,"01",5343,"Other services"
"4472",2002,"02",5354,"Other services"
"4473",2002,"03",5362,"Other services"
"4474",2002,"04",5366,"Other services"
"4475",2002,"05",5369,"Other services"
"4476",2002,"06",5365,"Other services"
"4477",2002,"07",5360,"Other services"
"4478",2002,"08",5369,"Other services"
"4479",2002,"09",5384,"Other services"
"4480",2002,"10",5391,"Other services"
"4481",2002,"11",5405,"Other services"
"4482",2002,"12",5399,"Other services"
"4483",2003,"01",5399,"Other services"
"4484",2003,"02",5405,"Other services"
"4485",2003,"03",5398,"Other services"
"4486",2003,"04",5397,"Other services"
"4487",2003,"05",5401,"Other services"
"4488",2003,"06",5397,"Other services"
"4489",2003,"07",5400,"Other services"
"4490",2003,"08",5398,"Other services"
"4491",2003,"09",5403,"Other services"
"4492",2003,"10",5403,"Other services"
"4493",2003,"11",5405,"Other services"
"4494",2003,"12",5402,"Other services"
"4495",2004,"01",5405,"Other services"
"4496",2004,"02",5406,"Other services"
"4497",2004,"03",5418,"Other services"
"4498",2004,"04",5419,"Other services"
"4499",2004,"05",5418,"Other services"
"4500",2004,"06",5420,"Other services"
"4501",2004,"07",5413,"Other services"
"4502",2004,"08",5412,"Other services"
"4503",2004,"09",5407,"Other services"
"4504",2004,"10",5398,"Other services"
"4505",2004,"11",5400,"Other services"
"4506",2004,"12",5396,"Other services"
"4507",2005,"01",5398,"Other services"
"4508",2005,"02",5393,"Other services"
"4509",2005,"03",5386,"Other services"
"4510",2005,"04",5392,"Other services"
"4511",2005,"05",5383,"Other services"
"4512",2005,"06",5398,"Other services"
"4513",2005,"07",5404,"Other services"
"4514",2005,"08",5400,"Other services"
"4515",2005,"09",5399,"Other services"
"4516",2005,"10",5386,"Other services"
"4517",2005,"11",5393,"Other services"
"4518",2005,"12",5405,"Other services"
"4519",2006,"01",5425,"Other services"
"4520",2006,"02",5426,"Other services"
"4521",2006,"03",5425,"Other services"
"4522",2006,"04",5426,"Other services"
"4523",2006,"05",5433,"Other services"
"4524",2006,"06",5432,"Other services"
"4525",2006,"07",5429,"Other services"
"4526",2006,"08",5432,"Other services"
"4527",2006,"09",5448,"Other services"
"4528",2006,"10",5454,"Other services"
"4529",2006,"11",5455,"Other services"
"4530",2006,"12",5466,"Other services"
"4531",2007,"01",5467,"Other services"
"4532",2007,"02",5474,"Other services"
"4533",2007,"03",5484,"Other services"
"4534",2007,"04",5491,"Other services"
"4535",2007,"05",5496,"Other services"
"4536",2007,"06",5499,"Other services"
"4537",2007,"07",5500,"Other services"
"4538",2007,"08",5496,"Other services"
"4539",2007,"09",5492,"Other services"
"4540",2007,"10",5494,"Other services"
"4541",2007,"11",5505,"Other services"
"4542",2007,"12",5516,"Other services"
"4543",2008,"01",5522,"Other services"
"4544",2008,"02",5533,"Other services"
"4545",2008,"03",5539,"Other services"
"4546",2008,"04",5540,"Other services"
"4547",2008,"05",5536,"Other services"
"4548",2008,"06",5525,"Other services"
"4549",2008,"07",5521,"Other services"
"4550",2008,"08",5513,"Other services"
"4551",2008,"09",5512,"Other services"
"4552",2008,"10",5516,"Other services"
"4553",2008,"11",5476,"Other services"
"4554",2008,"12",5446,"Other services"
"4555",2009,"01",5428,"Other services"
"4556",2009,"02",5411,"Other services"
"4557",2009,"03",5383,"Other services"
"4558",2009,"04",5372,"Other services"
"4559",2009,"05",5369,"Other services"
"4560",2009,"06",5372,"Other services"
"4561",2009,"07",5368,"Other services"
"4562",2009,"08",5359,"Other services"
"4563",2009,"09",5353,"Other services"
