year,period,industry_text,value_earnings,value_jo,value_hi,value_ts,value_qu,value_dl,turnover,growth
2018,9,Total private,126859,6672,5264,5170,3226,1664,high_turnover,high_growth
2018,9,"Trade, transportation, and utilities",27636,1480,1123,1169,766,350,high_turnover,high_growth
2018,10,Construction,7378,279,356,332,171,145,low_turnover,low_growth
2018,10,Education and health services,23767,1236,745,683,482,163,medium_turnover,high_growth
2018,10,Financial activities,8647,415,194,180,108,44,low_turnover,medium_growth
2018,10,Government,22485,609,348,354,186,111,medium_turnover,medium_growth
2018,10,Information,2851,145,85,70,43,23,low_turnover,low_growth
2018,10,Leisure and hospitality,16358,1007,1096,1073,721,324,high_turnover,high_growth
2018,10,Manufacturing,12764,494,393,358,209,132,medium_turnover,medium_growth
2018,10,Mining and logging,742,35,33,32,19,10,low_turnover,low_growth
2018,10,Other services,5845,279,220,225,137,77,low_turnover,low_growth
2018,10,Professional and business services,21079,1337,1184,1150,652,430,high_turnover,high_growth
2018,10,Retail trade,15702.5,928,752,779,530,215,high_turnover,high_growth
2018,10,Total private,127064,6627,5507,5284,3299,1719,high_turnover,high_growth
2018,10,"Trade, transportation, and utilities",27633,1400,1201,1184,756,369,high_turnover,high_growth
2018,11,Construction,7376,272,396,390,182,193,medium_turnover,low_growth
2018,11,Education and health services,23790,1252,727,712,500,179,high_turnover,high_growth
2018,11,Financial activities,8657,411,209,191,101,61,low_turnover,medium_growth
2018,11,Government,22486,651,366,361,195,105,medium_turnover,medium_growth
2018,11,Information,2850,127,98,90,56,28,low_turnover,low_growth
2018,11,Leisure and hospitality,16368,1018,1080,1073,706,327,high_turnover,high_growth
2018,11,Manufacturing,12784,502,369,358,222,111,medium_turnover,medium_growth
2018,11,Mining and logging,737,30,29,32,19,11,low_turnover,low_growth
2018,11,Other services,5842,285,246,234,145,85,low_turnover,low_growth
2018,11,Professional and business services,21102,1329,1125,1105,626,438,high_turnover,high_growth
2018,11,Retail trade,15729.6,1088,738,749,485,225,high_turnover,high_growth
2018,11,Total private,127197,6858,5452,5331,3266,1805,high_turnover,high_growth
2018,11,"Trade, transportation, and utilities",27691,1632,1174,1146,709,373,high_turnover,high_growth
2018,12,Construction,7402,291,382,355,180,155,low_turnover,low_growth
2018,12,Education and health services,23844,1291,755,699,497,156,medium_turnover,high_growth
2018,12,Financial activities,8665,352,213,193,118,56,low_turnover,low_growth
2018,12,Government,22495,616,354,342,180,102,low_turnover,medium_growth
2018,12,Information,2854,129,86,86,43,37,low_turnover,low_growth
2018,12,Leisure and hospitality,16415,1082,1058,1026,714,291,high_turnover,high_growth
2018,12,Manufacturing,12805,441,352,338,202,119,medium_turnover,medium_growth
2018,12,Mining and logging,741,23,36,32,21,9,low_turnover,low_growth
2018,12,Other services,5850,292,214,203,104,90,low_turnover,low_growth
2018,12,Professional and business services,21128,1351,1169,1141,630,448,high_turnover,high_growth
2018,12,Retail trade,15704.4,945,769,781,500,239,high_turnover,high_growth
2018,12,Total private,127370,6687,5408,5227,3235,1730,high_turnover,high_growth
2018,12,"Trade, transportation, and utilities",27666,1436,1143,1154,725,370,high_turnover,high_growth
2019,1,Construction,7452,299,443,394,189,183,medium_turnover,medium_growth
2019,1,Education and health services,23900,1379,756,715,481,184,high_turnover,high_growth
2019,1,Financial activities,8676,411,190,183,110,54,low_turnover,medium_growth
2019,1,Government,22506,712,391,371,196,122,medium_turnover,medium_growth
2019,1,Information,2843,147,89,101,55,35,low_turnover,low_growth
2019,1,Leisure and hospitality,16496,1125,1152,1088,767,296,high_turnover,high_growth
2019,1,Manufacturing,12825,427,353,339,221,97,medium_turnover,medium_growth
2019,1,Mining and logging,746,31,33,30,16,13,low_turnover,low_growth
2019,1,Other services,5853,174,223,211,140,58,low_turnover,low_growth
2019,1,Professional and business services,21126,1386,1081,1071,647,375,high_turnover,high_growth
2019,1,Retail trade,15696.5,808,722,726,502,182,high_turnover,high_growth
2019,1,Total private,127628,6808,5443,5219,3334,1612,high_turnover,high_growth
2019,1,"Trade, transportation, and utilities",27711,1429,1122,1087,706,316,high_turnover,high_growth
2019,2,Construction,7423,277,357,381,194,176,medium_turnover,low_growth
2019,2,Education and health services,23918,1205,737,740,497,193,high_turnover,high_growth
2019,2,Financial activities,8690,353,213,191,98,59,low_turnover,low_growth
2019,2,Government,22513,704,357,366,183,123,low_turnover,medium_growth
2019,2,Information,2841,129,89,91,48,37,low_turnover,low_growth
2019,2,Leisure and hospitality,16473,1001,1082,1092,795,280,high_turnover,high_growth
2019,2,Manufacturing,12830,462,342,337,209,111,medium_turnover,medium_growth
2019,2,Mining and logging,741,29,32,35,20,13,low_turnover,low_growth
2019,2,Other services,5854,224,193,191,111,71,low_turnover,low_growth
2019,2,Professional and business services,21164,1404,1168,1125,650,401,high_turnover,high_growth
2019,2,Retail trade,15667.2,791,738,736,509,191,high_turnover,high_growth
2019,2,Total private,127622,6343,5346,5310,3358,1668,high_turnover,high_growth
2019,2,"Trade, transportation, and utilities",27688,1258,1133,1125,737,325,high_turnover,high_growth
2019,3,Construction,7443,354,363,346,146,179,medium_turnover,low_growth
2019,3,Education and health services,23981,1378,740,702,486,167,medium_turnover,high_growth
2019,3,Financial activities,8707,362,194,171,100,35,low_turnover,low_growth
2019,3,Government,22528,739,352,341,178,102,low_turnover,medium_growth
2019,3,Information,2851,146,99,94,48,36,low_turnover,low_growth
2019,3,Leisure and hospitality,16494,1022,1095,1039,747,275,high_turnover,high_growth
2019,3,Manufacturing,12827,441,352,364,221,123,medium_turnover,medium_growth
2019,3,Mining and logging,741,30,35,35,21,13,low_turnover,low_growth
2019,3,Other services,5869,239,210,201,137,58,low_turnover,low_growth
2019,3,Professional and business services,21176,1355,1168,1153,697,399,high_turnover,high_growth
2019,3,Retail trade,15642.9,749,715,735,514,189,high_turnover,high_growth
2019,3,Total private,127754,6625,5337,5212,3347,1596,high_turnover,high_growth
2019,3,"Trade, transportation, and utilities",27665,1298,1080,1106,744,310,high_turnover,high_growth
2019,4,Construction,7469,430,423,404,144,240,medium_turnover,medium_growth
2019,4,Education and health services,24046,1377,736,675,447,181,high_turnover,high_growth
2019,4,Financial activities,8721,343,228,218,144,49,low_turnover,low_growth
2019,4,Government,22553,744,376,349,187,106,medium_turnover,medium_growth
2019,4,Information,2845,120,93,104,53,38,low_turnover,low_growth
2019,4,Leisure and hospitality,16507,1017,1144,1114,757,329,high_turnover,high_growth
2019,4,Manufacturing,12829,479,359,352,219,113,medium_turnover,medium_growth
2019,4,Mining and logging,741,31,28,30,17,12,low_turnover,low_growth
2019,4,Other services,5884,218,221,214,141,59,low_turnover,low_growth
2019,4,Professional and business services,21226,1178,1248,1187,654,477,high_turnover,high_growth
2019,4,Retail trade,15631.1,740,748,752,502,227,high_turnover,high_growth
2019,4,Total private,127939,6540,5625,5414,3306,1844,high_turnover,high_growth
2019,4,"Trade, transportation, and utilities",27671,1346,1145,1117,729,347,high_turnover,high_growth
2019,5,Construction,7478,373,386,380,163,207,medium_turnover,low_growth
2019,5,Education and health services,24076,1358,677,635,412,178,high_turnover,high_growth
2019,5,Financial activities,8727,367,222,215,135,56,low_turnover,low_growth
2019,5,Government,22551,701,344,336,192,86,medium_turnover,medium_growth
2019,5,Information,2853,127,106,93,51,37,low_turnover,low_growth
2019,5,Leisure and hospitality,16519,1018,1064,1045,761,255,high_turnover,high_growth
2019,5,Manufacturing,12829,482,340,336,203,114,medium_turnover,medium_growth
2019,5,Mining and logging,743,29,28,24,13,10,low_turnover,low_growth
2019,5,Other services,5881,294,219,214,144,65,low_turnover,low_growth
2019,5,Professional and business services,21253,1268,1132,1123,638,441,high_turnover,high_growth
2019,5,Retail trade,15618.8,746,766,766,538,196,high_turnover,high_growth
2019,5,Total private,128026,6600,5343,5211,3294,1678,high_turnover,high_growth
2019,5,"Trade, transportation, and utilities",27667,1283,1169,1147,774,316,high_turnover,high_growth
2019,6,Construction,7497,325,423,415,186,220,medium_turnover,medium_growth
2019,6,Education and health services,24131,1303,679,618,421,162,medium_turnover,high_growth
2019,6,Financial activities,8732,382,223,221,138,64,low_turnover,low_growth
2019,6,Government,22553,688,340,341,183,99,low_turnover,medium_growth
2019,6,Information,2865,120,88,80,45,27,low_turnover,low_growth
2019,6,Leisure and hospitality,16526,959,1131,1117,783,307,high_turnover,high_growth
2019,6,Manufacturing,12838,486,326,324,197,108,medium_turnover,medium_growth
2019,6,Mining and logging,741,29,21,24,13,8,low_turnover,low_growth
2019,6,Other services,5896,260,230,227,128,79,low_turnover,low_growth
2019,6,Professional and business services,21294,1290,1123,1075,633,378,high_turnover,high_growth
2019,6,Retail trade,15613.4,813,787,765,541,180,high_turnover,high_growth
2019,6,Total private,128206,6497,5420,5227,3298,1664,high_turnover,high_growth
2019,6,"Trade, transportation, and utilities",27686,1342,1176,1125,754,311,high_turnover,high_growth
2019,7,Construction,7504,353,379,381,178,187,medium_turnover,low_growth
2019,7,Education and health services,24204,1325,763,674,473,162,medium_turnover,high_growth
2019,7,Financial activities,8753,381,247,236,141,67,low_turnover,low_growth
2019,7,Government,22587,707,370,342,180,98,low_turnover,medium_growth
2019,7,Information,2862,172,102,109,43,57,low_turnover,low_growth
2019,7,Leisure and hospitality,16528,957,1121,1108,787,299,high_turnover,high_growth
2019,7,Manufacturing,12845,477,335,325,193,113,medium_turnover,medium_growth
2019,7,Mining and logging,736,40,22,26,14,12,low_turnover,low_growth
2019,7,Other services,5905,249,220,206,146,49,low_turnover,low_growth
2019,7,Professional and business services,21337,1287,1195,1144,687,397,high_turnover,high_growth
2019,7,Retail trade,15614.4,838,796,801,542,212,high_turnover,high_growth
2019,7,Total private,128366,6529,5605,5427,3433,1714,high_turnover,high_growth
2019,7,"Trade, transportation, and utilities",27692,1288,1220,1218,772,370,high_turnover,high_growth
2019,8,Construction,7508,353,410,409,173,220,medium_turnover,medium_growth
2019,8,Education and health services,24262,1315,690,635,462,137,medium_turnover,high_growth
2019,8,Financial activities,8768,376,238,242,157,62,low_turnover,low_growth
2019,8,Government,22637,738,396,348,181,104,low_turnover,medium_growth
2019,8,Information,2861,131,92,94,49,39,low_turnover,low_growth
2019,8,Leisure and hospitality,16570,943,1130,1067,780,266,high_turnover,high_growth
2019,8,Manufacturing,12848,445,334,320,197,104,medium_turnover,medium_growth
2019,8,Mining and logging,731,33,21,26,13,10,low_turnover,low_growth
2019,8,Other services,5910,255,217,205,111,86,low_turnover,low_growth
2019,8,Professional and business services,21377,1288,1142,1113,650,405,high_turnover,high_growth
2019,8,Retail trade,15613.8,792,775,802,547,219,high_turnover,high_growth
2019,8,Total private,128523,6429,5443,5312,3363,1689,high_turnover,high_growth
2019,8,"Trade, transportation, and utilities",27688,1289,1168,1201,771,361,high_turnover,high_growth
2019,9,Construction,7524,333,452,431,185,223,medium_turnover,medium_growth
2019,9,Education and health services,24323,1216,740,661,447,178,high_turnover,high_growth
2019,9,Financial activities,8771,349,225,216,132,60,low_turnover,low_growth
2019,9,Government,22650,721,366,352,187,103,medium_turnover,medium_growth
2019,9,Information,2866,169,91,82,41,35,low_turnover,low_growth
2019,9,Leisure and hospitality,16631,995,1160,1096,722,345,high_turnover,high_growth
2019,9,Manufacturing,12851,441,344,349,214,113,medium_turnover,medium_growth
2019,9,Mining and logging,731,34,24,24,11,12,low_turnover,low_growth
2019,9,Other services,5907,248,182,186,106,66,low_turnover,low_growth
2019,9,Professional and business services,21402,1260,1178,1141,642,441,high_turnover,high_growth
2019,9,Retail trade,15622.8,743,787,796,525,228,high_turnover,high_growth
2019,9,Total private,128718,6325,5593,5387,3242,1860,high_turnover,high_growth
2019,9,"Trade, transportation, and utilities",27712,1280,1196,1201,741,386,high_turnover,high_growth
2019,10,Construction,7541,325,475,450,189,244,high_turnover,medium_growth
2019,10,Education and health services,24363,1306,722,668,464,167,medium_turnover,high_growth
2019,10,Financial activities,8792,426,217,200,131,42,low_turnover,medium_growth
2019,10,Government,22645,763,360,369,180,121,low_turnover,medium_growth
2019,10,Information,2865,142,96,92,45,40,low_turnover,low_growth
2019,10,Leisure and hospitality,16701,975,1101,1067,776,247,high_turnover,high_growth
2019,10,Manufacturing,12810,403,312,333,200,114,medium_turnover,medium_growth
2019,10,Mining and logging,735,23,28,26,12,12,low_turnover,low_growth
2019,10,Other services,5907,256,216,234,183,36,low_turnover,low_growth
2019,10,Professional and business services,21444,1218,1118,1079,632,390,high_turnover,high_growth
2019,10,Retail trade,15644.7,877,716,687,433,211,high_turnover,high_growth
2019,10,Total private,128908,6546,5397,5211,3261,1657,high_turnover,high_growth
2019,10,"Trade, transportation, and utilities",27750,1472,1112,1062,630,365,high_turnover,high_growth
2019,11,Construction,7539,215,426,416,164,233,medium_turnover,medium_growth
2019,11,Education and health services,24436,1311,730,663,462,165,medium_turnover,high_growth
2019,11,Financial activities,8804,348,236,213,148,44,low_turnover,low_growth
2019,11,Government,22659,723,371,350,188,98,medium_turnover,medium_growth
2019,11,Information,2874,136,90,79,43,33,low_turnover,low_growth
2019,11,Leisure and hospitality,16744,966,1078,1063,736,298,high_turnover,high_growth
2019,11,Manufacturing,12868,401,357,318,201,95,medium_turnover,medium_growth
2019,11,Mining and logging,724,20,22,29,14,14,low_turnover,low_growth
2019,11,Other services,5923,185,220,197,134,44,low_turnover,low_growth
2019,11,Professional and business services,21481,1217,1157,1131,636,434,high_turnover,high_growth
2019,11,Retail trade,15630.8,752,763,816,577,185,high_turnover,high_growth
